Timestamp,Temperature,Pressure,Vibration,GasFlow,SteamOutput,SteamOutput_t+1,SteamOutput_t+2,SteamOutput_t+3,SteamOutput_t+4,SteamOutput_t+5,SteamOutput_t+6
2024-02-07 2:00,574.6144654,135.5949262,0.032774439,77.02104655,216.2867963,259.9439658,202.1031996,187.347035,203.448397,204.9310419,189.5092652
2024-02-07 3:00,565.2182209,190.3388535,0.066023755,86.18289303,259.9439658,202.1031996,187.347035,203.448397,204.9310419,189.5092652,208.8325014
2024-02-07 4:00,582.0002407,178.788111,0.017052154,84.16659061,202.1031996,187.347035,203.448397,204.9310419,189.5092652,208.8325014,174.9119788
2024-02-07 5:00,585.0788677,148.3147087,0.060602008,76.1444102,187.347035,203.448397,204.9310419,189.5092652,208.8325014,174.9119788,186.6893227
2024-02-07 6:00,591.4647697,164.0863209,0.06006635,81.90923732,203.448397,204.9310419,189.5092652,208.8325014,174.9119788,186.6893227,215.1648955
2024-02-07 7:00,569.4612966,166.2619763,0.028540333,81.0714533,204.9310419,189.5092652,208.8325014,174.9119788,186.6893227,215.1648955,164.902583
2024-02-07 8:00,544.9864576,177.8662878,0.025527712,77.75759044,189.5092652,208.8325014,174.9119788,186.6893227,215.1648955,164.902583,218.0633518
2024-02-07 9:00,554.4014106,147.7209246,0.019619022,77.89165281,208.8325014,174.9119788,186.6893227,215.1648955,164.902583,218.0633518,159.7603727
2024-02-07 10:00,586.195269,176.3816018,0.028976962,102.3542743,174.9119788,186.6893227,215.1648955,164.902583,218.0633518,159.7603727,165.3735084
2024-02-07 11:00,525.4919299,151.7814204,0.008899209,88.09310904,186.6893227,215.1648955,164.902583,218.0633518,159.7603727,165.3735084,190.0204251
2024-02-07 12:00,561.0601993,139.9620639,0.028856415,104.8065092,215.1648955,164.902583,218.0633518,159.7603727,165.3735084,190.0204251,205.7372769
2024-02-07 13:00,538.1998356,170.8620484,0.052453204,75.03036867,164.902583,218.0633518,159.7603727,165.3735084,190.0204251,205.7372769,226.5052721
2024-02-07 14:00,550.8623447,179.3613764,0.020833724,79.15033403,218.0633518,159.7603727,165.3735084,190.0204251,205.7372769,226.5052721,201.1524553
2024-02-07 15:00,588.3535559,198.8186346,0.026389135,66.67874235,159.7603727,165.3735084,190.0204251,205.7372769,226.5052721,201.1524553,195.0689278
2024-02-07 16:00,555.732972,142.004121,0.004482893,71.90433198,165.3735084,190.0204251,205.7372769,226.5052721,201.1524553,195.0689278,211.591625
2024-02-07 17:00,551.3930964,170.4837953,0.035610931,99.01913149,190.0204251,205.7372769,226.5052721,201.1524553,195.0689278,211.591625,182.5820236
2024-02-07 18:00,509.2043158,153.8529813,0.033967225,74.7796571,205.7372769,226.5052721,201.1524553,195.0689278,211.591625,182.5820236,202.7883032
2024-02-07 19:00,572.387607,171.7503807,0.030955535,99.192813,226.5052721,201.1524553,195.0689278,211.591625,182.5820236,202.7883032,176.0110748
2024-02-07 20:00,569.3645254,137.9426567,0.026747594,67.56637739,201.1524553,195.0689278,211.591625,182.5820236,202.7883032,176.0110748,201.6518103
2024-02-07 21:00,614.8976417,141.0584534,0.025608631,69.46530966,195.0689278,211.591625,182.5820236,202.7883032,176.0110748,201.6518103,197.4032735
2024-02-07 22:00,540.766653,148.3618777,0.037528504,76.58768779,211.591625,182.5820236,202.7883032,176.0110748,201.6518103,197.4032735,183.9146416
2024-02-07 23:00,556.5745098,161.1844607,0.029567751,79.36250078,182.5820236,202.7883032,176.0110748,201.6518103,197.4032735,183.9146416,203.3008127
2024-02-08 0:00,557.4815105,150.383781,0.034724578,89.23087292,202.7883032,176.0110748,201.6518103,197.4032735,183.9146416,203.3008127,203.1709931
2024-02-08 1:00,597.3235984,169.8858152,0.033224742,84.50770417,176.0110748,201.6518103,197.4032735,183.9146416,203.3008127,203.1709931,223.5090802
2024-02-08 2:00,547.141134,175.4034193,0.046851409,75.83684743,201.6518103,197.4032735,183.9146416,203.3008127,203.1709931,223.5090802,167.8873319
2024-02-08 3:00,558.3706458,168.9936631,0.040154911,78.66684193,197.4032735,183.9146416,203.3008127,203.1709931,223.5090802,167.8873319,198.4790218
2024-02-08 4:00,568.2368953,184.2818146,0.032892928,76.8093708,183.9146416,203.3008127,203.1709931,223.5090802,167.8873319,198.4790218,184.794752
2024-02-08 5:00,555.5982737,166.2373994,0.05277633,70.85346265,203.3008127,203.1709931,223.5090802,167.8873319,198.4790218,184.794752,217.3952412
2024-02-08 6:00,536.6069916,141.7465493,0.036304028,71.12037063,203.1709931,223.5090802,167.8873319,198.4790218,184.794752,217.3952412,215.0782413
2024-02-08 7:00,555.8226998,180.4506477,0.04957444,90.27883891,223.5090802,167.8873319,198.4790218,184.794752,217.3952412,215.0782413,210.1575969
2024-02-08 8:00,582.2089525,150.9226565,0.039104139,61.71835072,167.8873319,198.4790218,184.794752,217.3952412,215.0782413,210.1575969,185.9233348
2024-02-08 9:00,519.204541,173.6562775,0.002371214,96.17358697,198.4790218,184.794752,217.3952412,215.0782413,210.1575969,185.9233348,217.7094117
2024-02-08 10:00,553.9890902,183.6060132,0.049572521,76.57005774,184.794752,217.3952412,215.0782413,210.1575969,185.9233348,217.7094117,169.3973814
2024-02-08 11:00,528.9963756,166.8503202,0.032027644,72.27491394,217.3952412,215.0782413,210.1575969,185.9233348,217.7094117,169.3973814,165.2937859
2024-02-08 12:00,585.8513989,137.5576178,0.029220678,87.39759291,215.0782413,210.1575969,185.9233348,217.7094117,169.3973814,165.2937859,174.48258
2024-02-08 13:00,504.3043929,146.2268175,0.034220225,94.85216584,210.1575969,185.9233348,217.7094117,169.3973814,165.2937859,174.48258,199.3305038
2024-02-08 14:00,533.2323446,179.841167,0.024825253,91.17632442,185.9233348,217.7094117,169.3973814,165.2937859,174.48258,199.3305038,213.503288
2024-02-08 15:00,561.3163563,157.4631597,0.033405433,85.01852049,217.7094117,169.3973814,165.2937859,174.48258,199.3305038,213.503288,140.4793505
2024-02-08 16:00,596.9657209,161.193603,0.021121859,90.8686349,169.3973814,165.2937859,174.48258,199.3305038,213.503288,140.4793505,226.4548566
2024-02-08 17:00,548.0274922,171.3823662,0.049114084,62.83502423,165.2937859,174.48258,199.3305038,213.503288,140.4793505,226.4548566,202.6222439
2024-02-08 18:00,533.3440142,170.4448429,0.028296178,74.78169459,174.48258,199.3305038,213.503288,140.4793505,226.4548566,202.6222439,168.644553
2024-02-08 19:00,606.4347121,164.1819972,0.024261242,70.8882994,199.3305038,213.503288,140.4793505,226.4548566,202.6222439,168.644553,202.0189394
2024-02-08 20:00,506.559583,156.8699744,0.016126113,92.24638731,213.503288,140.4793505,226.4548566,202.6222439,168.644553,202.0189394,221.8505083
2024-02-08 21:00,484.0358213,155.3099733,0.034031637,76.16521981,140.4793505,226.4548566,202.6222439,168.644553,202.0189394,221.8505083,211.9888203
2024-02-08 22:00,563.2004335,172.8684824,0.032806607,88.45406557,226.4548566,202.6222439,168.644553,202.0189394,221.8505083,211.9888203,221.9814613
2024-02-08 23:00,534.9383733,168.303543,0.035826369,85.35856942,202.6222439,168.644553,202.0189394,221.8505083,211.9888203,221.9814613,172.6750674
2024-02-09 0:00,519.3630155,156.1405,0.014591222,71.37693064,168.644553,202.0189394,221.8505083,211.9888203,221.9814613,172.6750674,191.7198953
2024-02-09 1:00,571.2506934,176.2316847,0.005982282,74.1304179,202.0189394,221.8505083,211.9888203,221.9814613,172.6750674,191.7198953,181.5061554
2024-02-09 2:00,557.3140214,158.0644883,0.03938387,92.93817691,221.8505083,211.9888203,221.9814613,172.6750674,191.7198953,181.5061554,234.3516041
2024-02-09 3:00,533.0776411,147.2250674,0.052269628,72.24517351,211.9888203,221.9814613,172.6750674,191.7198953,181.5061554,234.3516041,212.7872569
2024-02-09 4:00,511.590868,148.6154395,0.014604696,81.2486761,221.9814613,172.6750674,191.7198953,181.5061554,234.3516041,212.7872569,256.9401918
2024-02-09 5:00,576.1737198,145.3188875,0.053841619,72.17458714,172.6750674,191.7198953,181.5061554,234.3516041,212.7872569,256.9401918,190.6478093
2024-02-09 6:00,569.5060353,155.9138498,0.034258666,76.86047813,191.7198953,181.5061554,234.3516041,212.7872569,256.9401918,190.6478093,185.5065158
2024-02-09 7:00,547.0247241,178.5058642,0.029894056,79.53838056,181.5061554,234.3516041,212.7872569,256.9401918,190.6478093,185.5065158,197.1434672
2024-02-09 8:00,605.3991099,147.9235723,0.02403677,72.1713349,234.3516041,212.7872569,256.9401918,190.6478093,185.5065158,197.1434672,227.5671444
2024-02-09 9:00,517.897457,162.8271364,0.00923223,70.39553046,212.7872569,256.9401918,190.6478093,185.5065158,197.1434672,227.5671444,192.6776062
2024-02-09 10:00,504.2342449,150.1496598,0.044815928,82.86273337,256.9401918,190.6478093,185.5065158,197.1434672,227.5671444,192.6776062,202.488752
2024-02-09 11:00,529.2427579,156.0953644,0.018365905,71.55262591,190.6478093,185.5065158,197.1434672,227.5671444,192.6776062,202.488752,201.9338141
2024-02-09 12:00,548.6324195,137.3493818,0.0183029,71.89342444,185.5065158,197.1434672,227.5671444,192.6776062,202.488752,201.9338141,200.7899352
2024-02-09 13:00,557.3001835,156.6919266,0.044878895,70.60946856,197.1434672,227.5671444,192.6776062,202.488752,201.9338141,200.7899352,186.9520308
2024-02-09 14:00,542.7629183,157.0944193,0.001755248,79.22091954,227.5671444,192.6776062,202.488752,201.9338141,200.7899352,186.9520308,197.2541786
2024-02-09 15:00,560.5616619,168.1043192,0.007146033,89.43701634,192.6776062,202.488752,201.9338141,200.7899352,186.9520308,197.2541786,196.397948
2024-02-09 16:00,512.4538173,163.3492137,0.029727986,95.06528636,202.488752,201.9338141,200.7899352,186.9520308,197.2541786,196.397948,199.8487068
2024-02-09 17:00,593.3129381,142.0241181,0.034399266,72.74081914,201.9338141,200.7899352,186.9520308,197.2541786,196.397948,199.8487068,218.8703364
2024-02-09 18:00,547.5354646,176.2629737,0.03727102,101.5031079,200.7899352,186.9520308,197.2541786,196.397948,199.8487068,218.8703364,235.2125607
2024-02-09 19:00,583.5188749,163.1545456,0.025473023,69.95295139,186.9520308,197.2541786,196.397948,199.8487068,218.8703364,235.2125607,183.1913047
2024-02-09 20:00,560.2817604,162.9759028,0.067955545,90.83548523,197.2541786,196.397948,199.8487068,218.8703364,235.2125607,183.1913047,192.1601275
2024-02-09 21:00,563.7025966,159.8622647,0.026581612,72.78303546,196.397948,199.8487068,218.8703364,235.2125607,183.1913047,192.1601275,183.499762
2024-02-09 22:00,567.0930184,152.2336383,0.026538208,71.2907673,199.8487068,218.8703364,235.2125607,183.1913047,192.1601275,183.499762,203.7420307
2024-02-09 23:00,563.4312568,163.2670351,0.0180452,72.55243843,218.8703364,235.2125607,183.1913047,192.1601275,183.499762,203.7420307,189.2330108
2024-02-10 0:00,569.2816828,167.1338265,0.031858602,79.475523,235.2125607,183.1913047,192.1601275,183.499762,203.7420307,189.2330108,204.7959367
2024-02-10 1:00,589.8745759,133.7965646,0.039224418,85.79972171,183.1913047,192.1601275,183.499762,203.7420307,189.2330108,204.7959367,222.0725382
2024-02-10 2:00,555.8956351,151.9185874,0.048053671,86.69868038,192.1601275,183.499762,203.7420307,189.2330108,204.7959367,222.0725382,149.4833663
2024-02-10 3:00,571.2701127,156.1757954,0.007660736,70.56014985,183.499762,203.7420307,189.2330108,204.7959367,222.0725382,149.4833663,209.8355978
2024-02-10 4:00,547.3079292,163.8425591,0.02631007,70.10340712,203.7420307,189.2330108,204.7959367,222.0725382,149.4833663,209.8355978,190.796259
2024-02-10 5:00,593.2035165,177.8996651,0.036700554,70.83361307,189.2330108,204.7959367,222.0725382,149.4833663,209.8355978,190.796259,209.2084454
2024-02-10 6:00,529.7082309,148.4238878,0.038805863,78.88645598,204.7959367,222.0725382,149.4833663,209.8355978,190.796259,209.2084454,182.0706112
2024-02-10 7:00,604.028213,152.5305723,0.03009823,77.89844396,222.0725382,149.4833663,209.8355978,190.796259,209.2084454,182.0706112,223.9252198
2024-02-10 8:00,548.7952615,152.3119883,0.03813636,70.49824538,149.4833663,209.8355978,190.796259,209.2084454,182.0706112,223.9252198,218.2656124
2024-02-10 9:00,507.0767469,147.9770861,0.017865542,82.69603694,209.8355978,190.796259,209.2084454,182.0706112,223.9252198,218.2656124,211.367043
2024-02-10 10:00,553.8431324,154.7922026,0.053368581,102.6256881,190.796259,209.2084454,182.0706112,223.9252198,218.2656124,211.367043,215.8645144
2024-02-10 11:00,529.5684503,171.5620333,0.044889422,74.95284538,209.2084454,182.0706112,223.9252198,218.2656124,211.367043,215.8645144,185.0875907
2024-02-10 12:00,575.2193065,144.1924676,0.009826083,75.66488179,182.0706112,223.9252198,218.2656124,211.367043,215.8645144,185.0875907,187.6075249
2024-02-10 13:00,530.4212806,166.4172159,0.013873454,85.5966157,223.9252198,218.2656124,211.367043,215.8645144,185.0875907,187.6075249,215.048724
2024-02-10 14:00,536.614497,134.4714665,0.014296174,74.41183708,218.2656124,211.367043,215.8645144,185.0875907,187.6075249,215.048724,184.6454171
2024-02-10 15:00,493.3137781,151.5799301,0.04016955,86.68964482,211.367043,215.8645144,185.0875907,187.6075249,215.048724,184.6454171,228.9127009
2024-02-10 16:00,536.4308104,155.0576605,0.010729084,72.81457293,215.8645144,185.0875907,187.6075249,215.048724,184.6454171,228.9127009,193.5281786
2024-02-10 17:00,477.2836202,185.1228951,0.025034635,98.32119608,185.0875907,187.6075249,215.048724,184.6454171,228.9127009,193.5281786,210.0378878
2024-02-10 18:00,502.4829153,155.8779654,0.036820566,83.44774973,187.6075249,215.048724,184.6454171,228.9127009,193.5281786,210.0378878,241.9849904
2024-02-10 19:00,572.8124397,126.9813479,0.029007511,73.79977051,215.048724,184.6454171,228.9127009,193.5281786,210.0378878,241.9849904,185.8755329
2024-02-10 20:00,573.5740048,130.0166664,0.033883313,74.11308301,184.6454171,228.9127009,193.5281786,210.0378878,241.9849904,185.8755329,201.375235
2024-02-10 21:00,562.7637269,160.5104438,0.014012959,74.86200247,228.9127009,193.5281786,210.0378878,241.9849904,185.8755329,201.375235,221.0836633
2024-02-10 22:00,520.9907157,169.2065628,0.038922816,93.72749666,193.5281786,210.0378878,241.9849904,185.8755329,201.375235,221.0836633,219.0255478
2024-02-10 23:00,548.5686593,165.6318379,0.020801822,67.31248992,210.0378878,241.9849904,185.8755329,201.375235,221.0836633,219.0255478,193.4436938
2024-02-11 0:00,549.8919238,162.5135516,0.025130705,73.3205833,241.9849904,185.8755329,201.375235,221.0836633,219.0255478,193.4436938,189.6653912
2024-02-11 1:00,515.2490593,177.433894,0.033565976,74.38339443,185.8755329,201.375235,221.0836633,219.0255478,193.4436938,189.6653912,195.3372813
2024-02-11 2:00,595.1019491,151.9061317,0.031546173,79.84312033,201.375235,221.0836633,219.0255478,193.4436938,189.6653912,195.3372813,228.9571553
2024-02-11 3:00,576.3208687,173.4236583,0.0303597,77.28890307,221.0836633,219.0255478,193.4436938,189.6653912,195.3372813,228.9571553,194.4178829
2024-02-11 4:00,543.3710748,135.5197767,0.018740598,65.08772169,219.0255478,193.4436938,189.6653912,195.3372813,228.9571553,194.4178829,201.5623138
2024-02-11 5:00,550.8065752,146.4257825,0.025506759,76.00177316,193.4436938,189.6653912,195.3372813,228.9571553,194.4178829,201.5623138,191.4642706
2024-02-11 6:00,556.2514842,132.8943791,0.030032754,79.00449317,189.6653912,195.3372813,228.9571553,194.4178829,201.5623138,191.4642706,214.1109713
2024-02-11 7:00,488.7479539,155.8773205,0.009373722,73.71902165,195.3372813,228.9571553,194.4178829,201.5623138,191.4642706,214.1109713,203.1105008
2024-02-11 8:00,542.5846785,159.3060817,0.023062006,86.86775489,228.9571553,194.4178829,201.5623138,191.4642706,214.1109713,203.1105008,179.9313238
2024-02-11 9:00,529.5404726,161.7115224,0.035815198,89.19408429,194.4178829,201.5623138,191.4642706,214.1109713,203.1105008,179.9313238,180.6235177
2024-02-11 10:00,519.9513997,160.9282503,0.010838451,79.216133,201.5623138,191.4642706,214.1109713,203.1105008,179.9313238,180.6235177,160.0278887
2024-02-11 11:00,541.5669912,146.0867,0.047348725,82.30541587,191.4642706,214.1109713,203.1105008,179.9313238,180.6235177,160.0278887,183.3735718
2024-02-11 12:00,603.9305958,157.1463873,0.049044199,58.38944003,214.1109713,203.1105008,179.9313238,180.6235177,160.0278887,183.3735718,215.8789161
2024-02-11 13:00,569.2252858,137.5383,0.011322741,75.78897228,203.1105008,179.9313238,180.6235177,160.0278887,183.3735718,215.8789161,226.4752108
2024-02-11 14:00,532.8646303,180.4484346,0.050364294,90.04821692,179.9313238,180.6235177,160.0278887,183.3735718,215.8789161,226.4752108,213.7111673
2024-02-11 15:00,567.1774834,155.4456089,0.027846276,75.76563417,180.6235177,160.0278887,183.3735718,215.8789161,226.4752108,213.7111673,211.092644
2024-02-11 16:00,591.9806631,152.6667082,0.036277718,72.62738324,160.0278887,183.3735718,215.8789161,226.4752108,213.7111673,211.092644,197.469479
2024-02-11 17:00,577.7390105,183.8341049,0.022550234,102.7768893,183.3735718,215.8789161,226.4752108,213.7111673,211.092644,197.469479,215.4982911
2024-02-11 18:00,551.7889111,141.366302,0.043845672,98.1907719,215.8789161,226.4752108,213.7111673,211.092644,197.469479,215.4982911,205.7255645
2024-02-11 19:00,530.5918967,143.1161933,0.03609141,84.67574912,226.4752108,213.7111673,211.092644,197.469479,215.4982911,205.7255645,236.0889794
2024-02-11 20:00,570.9466994,143.5566951,0.017787701,91.38910611,213.7111673,211.092644,197.469479,215.4982911,205.7255645,236.0889794,198.0310937
2024-02-11 21:00,561.8045616,158.9819293,0.01252197,57.74064582,211.092644,197.469479,215.4982911,205.7255645,236.0889794,198.0310937,226.8601617
2024-02-11 22:00,576.8557966,166.4744744,0.008095463,72.12448559,197.469479,215.4982911,205.7255645,236.0889794,198.0310937,226.8601617,217.4822816
2024-02-11 23:00,569.0551541,171.095132,0.032819127,75.30042127,215.4982911,205.7255645,236.0889794,198.0310937,226.8601617,217.4822816,214.7088657
2024-02-12 0:00,581.4865815,198.5799298,0.038587071,77.64019901,205.7255645,236.0889794,198.0310937,226.8601617,217.4822816,214.7088657,159.7701735
2024-02-12 1:00,533.9429437,126.2585132,0.039764485,75.10055979,236.0889794,198.0310937,226.8601617,217.4822816,214.7088657,159.7701735,218.5837912
2024-02-12 2:00,589.521822,169.1310338,0.028230284,54.49973708,198.0310937,226.8601617,217.4822816,214.7088657,159.7701735,218.5837912,197.4498404
2024-02-12 3:00,555.9279881,151.6430414,0.012645053,83.86024619,226.8601617,217.4822816,214.7088657,159.7701735,218.5837912,197.4498404,191.1214701
2024-02-12 4:00,612.2578262,151.2037728,0.019768878,85.43654128,217.4822816,214.7088657,159.7701735,218.5837912,197.4498404,191.1214701,170.3417392
2024-02-12 5:00,529.3243655,150.7034181,0.04728523,96.01898792,214.7088657,159.7701735,218.5837912,197.4498404,191.1214701,170.3417392,199.8882573
2024-02-12 6:00,602.0789141,146.3684549,0.022730572,72.11690735,159.7701735,218.5837912,197.4498404,191.1214701,170.3417392,199.8882573,200.6710319
2024-02-12 7:00,555.9373235,185.2678725,0.032151264,71.29836842,218.5837912,197.4498404,191.1214701,170.3417392,199.8882573,200.6710319,173.9399616
2024-02-12 8:00,530.4574599,172.6344599,0.013865243,53.20015514,197.4498404,191.1214701,170.3417392,199.8882573,200.6710319,173.9399616,170.5343965
2024-02-12 9:00,535.483425,160.3479397,0.035048746,77.06433163,191.1214701,170.3417392,199.8882573,200.6710319,173.9399616,170.5343965,209.7323896
2024-02-12 10:00,540.3895808,180.2652363,0.023134732,89.01111781,170.3417392,199.8882573,200.6710319,173.9399616,170.5343965,209.7323896,217.4341026
2024-02-12 11:00,562.7249784,137.3120655,0.045700691,73.88232138,199.8882573,200.6710319,173.9399616,170.5343965,209.7323896,217.4341026,203.8056582
2024-02-12 12:00,565.6850646,140.039423,0.041603366,101.4344482,200.6710319,173.9399616,170.5343965,209.7323896,217.4341026,203.8056582,223.016693
2024-02-12 13:00,532.7889999,127.330484,0.022564411,77.43405164,173.9399616,170.5343965,209.7323896,217.4341026,203.8056582,223.016693,198.2723003
2024-02-12 14:00,549.2693622,149.5087819,0.02810004,81.46992284,170.5343965,209.7323896,217.4341026,203.8056582,223.016693,198.2723003,198.9129745
2024-02-12 15:00,614.2681108,162.4254779,0.021733256,66.36896919,209.7323896,217.4341026,203.8056582,223.016693,198.2723003,198.9129745,181.6594394
2024-02-12 16:00,601.8262951,161.5428787,0.008708502,82.87220345,217.4341026,203.8056582,223.016693,198.2723003,198.9129745,181.6594394,168.7951604
2024-02-12 17:00,563.0897101,162.2401287,0.017138364,60.20680205,203.8056582,223.016693,198.2723003,198.9129745,181.6594394,168.7951604,237.0932427
2024-02-12 18:00,551.1401043,138.8341475,0.03297326,86.93697955,223.016693,198.2723003,198.9129745,181.6594394,168.7951604,237.0932427,222.625981
2024-02-12 19:00,553.6009398,172.0473211,0.034878892,87.24428176,198.2723003,198.9129745,181.6594394,168.7951604,237.0932427,222.625981,172.1497487
2024-02-12 20:00,568.4055392,163.5944128,0.032228219,93.59291424,198.9129745,181.6594394,168.7951604,237.0932427,222.625981,172.1497487,203.1150382
2024-02-12 21:00,519.316223,170.9958142,0.025474004,69.80031281,181.6594394,168.7951604,237.0932427,222.625981,172.1497487,203.1150382,197.9990738
2024-02-12 22:00,542.2787039,131.6085673,0.043995999,81.60562118,168.7951604,237.0932427,222.625981,172.1497487,203.1150382,197.9990738,194.5201505
2024-02-12 23:00,499.9424778,164.6723629,0.030953129,85.63816559,237.0932427,222.625981,172.1497487,203.1150382,197.9990738,194.5201505,191.819643
2024-02-13 0:00,561.9766937,142.1835214,0.040548807,84.42281638,222.625981,172.1497487,203.1150382,197.9990738,194.5201505,191.819643,207.6253829
2024-02-13 1:00,569.4158782,154.0401512,0.003393373,71.34700725,172.1497487,203.1150382,197.9990738,194.5201505,191.819643,207.6253829,216.3635105
2024-02-13 2:00,535.5044061,168.0154735,-0.028836004,56.0801811,203.1150382,197.9990738,194.5201505,191.819643,207.6253829,216.3635105,208.0478234
2024-02-13 3:00,597.2196029,161.3664041,0.03425682,83.46960297,197.9990738,194.5201505,191.819643,207.6253829,216.3635105,208.0478234,197.5896325
2024-02-13 4:00,513.2270301,147.2269003,0.008628515,78.47500322,194.5201505,191.819643,207.6253829,216.3635105,208.0478234,197.5896325,196.8554657
2024-02-13 5:00,506.0687536,160.0940973,0.026813224,74.33329407,191.819643,207.6253829,216.3635105,208.0478234,197.5896325,196.8554657,218.7362863
2024-02-13 6:00,556.7335546,137.0269703,0.025468544,87.63945364,207.6253829,216.3635105,208.0478234,197.5896325,196.8554657,218.7362863,209.2688988
2024-02-13 7:00,581.4129491,177.2540109,0.053811009,79.55080462,216.3635105,208.0478234,197.5896325,196.8554657,218.7362863,209.2688988,201.4537893
2024-02-13 8:00,600.5178307,156.9207397,0.035999948,66.80804947,208.0478234,197.5896325,196.8554657,218.7362863,209.2688988,201.4537893,199.281974
2024-02-13 9:00,536.2334721,176.7782492,0.032487885,60.68547711,197.5896325,196.8554657,218.7362863,209.2688988,201.4537893,199.281974,206.9054102
2024-02-13 10:00,582.360425,152.1020247,0.042554867,68.71036735,196.8554657,218.7362863,209.2688988,201.4537893,199.281974,206.9054102,190.6330262
2024-02-13 11:00,548.8447459,152.1463602,0.035527464,103.9301229,218.7362863,209.2688988,201.4537893,199.281974,206.9054102,190.6330262,216.4307763
2024-02-13 12:00,544.821181,148.5371982,0.023134845,87.22776774,209.2688988,201.4537893,199.281974,206.9054102,190.6330262,216.4307763,178.4828288
2024-02-13 13:00,576.5097981,173.142609,0.046072139,81.88612342,201.4537893,199.281974,206.9054102,190.6330262,216.4307763,178.4828288,191.7708698
2024-02-13 14:00,569.5696864,149.3585326,0.013353748,78.18339073,199.281974,206.9054102,190.6330262,216.4307763,178.4828288,191.7708698,212.2221219
2024-02-13 15:00,502.7082353,169.6689315,0.034848708,77.5260706,206.9054102,190.6330262,216.4307763,178.4828288,191.7708698,212.2221219,177.3423437
2024-02-13 16:00,594.2962105,154.263214,0.006786453,91.67195983,190.6330262,216.4307763,178.4828288,191.7708698,212.2221219,177.3423437,168.5398291
2024-02-13 17:00,591.4027406,130.3605505,0.033059158,75.09404258,216.4307763,178.4828288,191.7708698,212.2221219,177.3423437,168.5398291,201.2615535
2024-02-13 18:00,531.233119,151.445289,0.032894845,85.76920411,178.4828288,191.7708698,212.2221219,177.3423437,168.5398291,201.2615535,166.0708369
2024-02-13 19:00,561.874106,142.3133768,0.055146824,76.5157205,191.7708698,212.2221219,177.3423437,168.5398291,201.2615535,166.0708369,174.0239289
2024-02-13 20:00,564.8209056,160.5085409,0.006525392,99.40156632,212.2221219,177.3423437,168.5398291,201.2615535,166.0708369,174.0239289,215.1318824
2024-02-13 21:00,557.820213,142.143884,0.020986692,87.42288508,177.3423437,168.5398291,201.2615535,166.0708369,174.0239289,215.1318824,195.9042948
2024-02-13 22:00,533.4908454,173.8896265,0.042340236,92.45556815,168.5398291,201.2615535,166.0708369,174.0239289,215.1318824,195.9042948,225.709739
2024-02-13 23:00,529.851299,158.6338621,0.035029759,74.15590225,201.2615535,166.0708369,174.0239289,215.1318824,195.9042948,225.709739,175.9037132
2024-02-14 0:00,549.2333779,157.3360601,0.032704576,90.58136113,166.0708369,174.0239289,215.1318824,195.9042948,225.709739,175.9037132,198.1209527
2024-02-14 1:00,585.1818706,169.8383821,0.015657964,76.87422575,174.0239289,215.1318824,195.9042948,225.709739,175.9037132,198.1209527,207.9916911
2024-02-14 2:00,566.3080046,174.458604,0.021137725,81.10034824,215.1318824,195.9042948,225.709739,175.9037132,198.1209527,207.9916911,176.5897014
2024-02-14 3:00,538.88157,159.6985187,0.048675615,96.35047671,195.9042948,225.709739,175.9037132,198.1209527,207.9916911,176.5897014,220.6352381
2024-02-14 4:00,573.1509613,148.4319955,0.029227362,69.57224943,225.709739,175.9037132,198.1209527,207.9916911,176.5897014,220.6352381,210.2135777
2024-02-14 5:00,464.5437214,133.3904558,0.035630395,82.03247731,175.9037132,198.1209527,207.9916911,176.5897014,220.6352381,210.2135777,167.8142583
2024-02-14 6:00,584.462971,149.7092536,0.028272175,84.38005259,198.1209527,207.9916911,176.5897014,220.6352381,210.2135777,167.8142583,199.2451641
2024-02-14 7:00,497.8085866,150.7418163,0.012253717,85.20004381,207.9916911,176.5897014,220.6352381,210.2135777,167.8142583,199.2451641,207.7191347
2024-02-14 8:00,539.1267718,161.6058618,0.044007156,75.49215507,176.5897014,220.6352381,210.2135777,167.8142583,199.2451641,207.7191347,188.1988665
2024-02-14 9:00,516.4099032,154.8227968,0.037548486,100.862641,220.6352381,210.2135777,167.8142583,199.2451641,207.7191347,188.1988665,170.4027019
2024-02-14 10:00,511.1595557,170.3189946,0.064584553,67.05068115,210.2135777,167.8142583,199.2451641,207.7191347,188.1988665,170.4027019,205.5691758
2024-02-14 11:00,584.8248036,150.8052509,0.014766279,94.58885389,167.8142583,199.2451641,207.7191347,188.1988665,170.4027019,205.5691758,244.224859
2024-02-14 12:00,535.968964,159.1443825,0.042338594,92.15065606,199.2451641,207.7191347,188.1988665,170.4027019,205.5691758,244.224859,192.260318
2024-02-14 13:00,560.3951165,177.7598116,0.010326841,99.0088879,207.7191347,188.1988665,170.4027019,205.5691758,244.224859,192.260318,231.3848236
2024-02-14 14:00,548.5923826,165.1273782,0.032360199,64.11772901,188.1988665,170.4027019,205.5691758,244.224859,192.260318,231.3848236,184.9542236
2024-02-14 15:00,564.3112248,159.0994369,0.044647599,71.31168512,170.4027019,205.5691758,244.224859,192.260318,231.3848236,184.9542236,204.3109127
2024-02-14 16:00,552.3046567,150.9708334,-0.001082027,94.91943059,205.5691758,244.224859,192.260318,231.3848236,184.9542236,204.3109127,215.4304506
